week_start,plan_tier,region,ai_predicted_category,ai_detected_theme,ticket_count,avg_csat,avg_resolution_time_hours,escalated_rate,sample_text,summary
2026-02-02,SMB,North America,billing,invoice_confusion,3,3.5400000000000005,9.776666666666666,0.0,"Need help quickly: the invoice does not match what we expected. finance is blocking approval until the line items make sense. We're a smb account in North America and this is not ideal for Blue Digital Inc. screen recording attached. Thanks for flagging this. We have logged the billing issue and are checking invoice, charge. We will update you after reviewing the logs and the account setup. Following up because finance is blocking approval until the line items make sense. We also noticed related keywords: invoice, charge, line item. Please share ETA if possible.","SMB accounts in North America raised repeated invoice_confusion issues under billing. Volume reached 3 tickets this week with avg CSAT 3.54, avg resolution 9.8h, and escalation rate 0%. Representative signal: Need help quickly: the invoice does not match what we expected."
2026-02-02,SMB,North America,feature_request,advanced_permissions,3,3.52,31.430000000000003,0.3333333333333333,"Hi team, the current permission model is too coarse for large teams. admins are creating workarounds outside the platform. We're a smb account in North America and this is not ideal for Blue Digital Inc. it worked last week. Thanks for flagging this. We have logged the feature_request issue and are checking permissions, roles. We will update you after reviewing the logs and the account setup. Following up because admins are creating workarounds outside the platform. We also noticed related keywords: permissions, roles, admin. Please share ETA if possible.","SMB accounts in North America raised repeated advanced_permissions issues under feature_request. Volume reached 3 tickets this week with avg CSAT 3.52, avg resolution 31.4h, and escalation rate 33%. Representative signal: Hi team, the current permission model is too coarse for large teams."
2026-02-02,SMB,North America,feature_request,bulk_actions,3,3.41,26.3,0.0,"Hi team, power users want bulk actions for repetitive admin work. operations tasks still feel too manual. We're a smb account in North America and this is not ideal for Orbit Cloud Platform. seeing this again. Thanks for flagging this. We have logged the feature_request issue and are checking bulk, actions. We will update you after reviewing the logs and the account setup. Following up because operations tasks still feel too manual. We also noticed related keywords: bulk, actions, admin. Please share ETA if possible.","SMB accounts in North America raised repeated bulk_actions issues under feature_request. Volume reached 3 tickets this week with avg CSAT 3.41, avg resolution 26.3h, and escalation rate 0%. Representative signal: Hi team, power users want bulk actions for repetitive admin work."
2026-01-26,SMB,EMEA,billing,invoice_confusion,3,2.9633333333333334,9.996666666666668,0.0,"Need help quickly: the invoice does not match what we expected. finance is blocking approval until the line items make sense. We're a smb account in EMEA and this is not ideal for Summit Works Solutions. pls advise. Thanks for flagging this. We have logged the billing issue and are checking invoice, charge. We will update you after reviewing the logs and the account setup. Following up because finance is blocking approval until the line items make sense. We also noticed related keywords: invoice, charge, line item. Please share ETA if possible.","SMB accounts in EMEA raised repeated invoice_confusion issues under billing. Volume reached 3 tickets this week with avg CSAT 2.96, avg resolution 10.0h, and escalation rate 0%. Representative signal: Need help quickly: the invoice does not match what we expected."
2026-01-19,SMB,APAC,billing,invoice_confusion,7,3.457142857142857,8.651428571428571,0.2857142857142857,"Hi team, we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in APAC and this is not ideal for Orbit Stack Group. happening in prod only. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in APAC raised repeated invoice_confusion issues under billing. Volume reached 7 tickets this week with avg CSAT 3.46, avg resolution 8.7h, and escalation rate 29%. Representative signal: Hi team, we appear to have been charged twice this month."
2026-01-19,SMB,EMEA,billing,invoice_confusion,7,3.3742857142857146,10.851428571428572,0.2857142857142857,"Hi team, the invoice does not match what we expected. finance is blocking approval until the line items make sense. We're a smb account in EMEA and this is not ideal for Orbit Stack Co. same blocker as yesterday. Thanks for flagging this. We have logged the billing issue and are checking invoice, charge. We will update you after reviewing the logs and the account setup. Following up because finance is blocking approval until the line items make sense. We also noticed related keywords: invoice, charge, line item. Please share ETA if possible. We've escalated this internally because the invoice does not match what we expected and the account impact is above normal.","SMB accounts in EMEA raised repeated invoice_confusion issues under billing. Volume reached 7 tickets this week with avg CSAT 3.37, avg resolution 10.9h, and escalation rate 29%. Representative signal: Hi team, the invoice does not match what we expected."
2026-01-19,SMB,EMEA,onboarding,training_gap,4,3.7199999999999998,12.245,0.0,"Need help quickly: the team still needs onboarding help to use core workflows. adoption is slower than expected. We're a smb account in EMEA and this is not ideal for Blue Labs HQ. pls advise. Thanks for flagging this. We have logged the onboarding issue and are checking training, onboarding. We will update you after reviewing the logs and the account setup. Following up because adoption is slower than expected. We also noticed related keywords: training, onboarding, adoption. Please share ETA if possible.","SMB accounts in EMEA raised repeated training_gap issues under onboarding. Volume reached 4 tickets this week with avg CSAT 3.72, avg resolution 12.2h, and escalation rate 0%. Representative signal: Need help quickly: the team still needs onboarding help to use core workflows."
2026-01-19,SMB,North America,feature_request,custom_dashboard,4,3.435,24.48,0.0,"Hi team, the team wants more flexible dashboards by role. analysts are rebuilding views outside the product. We're a smb account in North America and this is not ideal for Blue Digital Inc. this is affecting our rollout. Thanks for flagging this. We have logged the feature_request issue and are checking dashboard, custom. We will update you after reviewing the logs and the account setup. Following up because analysts are rebuilding views outside the product. We also noticed related keywords: dashboard, custom, role-based. Please share ETA if possible.","SMB accounts in North America raised repeated custom_dashboard issues under feature_request. Volume reached 4 tickets this week with avg CSAT 3.44, avg resolution 24.5h, and escalation rate 0%. Representative signal: Hi team, the team wants more flexible dashboards by role."
2026-01-19,Growth,North America,integration,integration_other,3,2.83,34.98333333333333,0.3333333333333333,"Need help quickly: the current permission model is too coarse for large teams. admins are creating workarounds outside the platform. We're a growth account in North America and this is not ideal for Nimbus Ops Solutions. pls advise. Thanks for flagging this. We have logged the feature_request issue and are checking permissions, roles. We will update you after reviewing the logs and the account setup. Following up because admins are creating workarounds outside the platform. We also noticed related keywords: permissions, roles, admin. Please share ETA if possible.","Growth accounts in North America raised repeated integration_other issues under integration. Volume reached 3 tickets this week with avg CSAT 2.83, avg resolution 35.0h, and escalation rate 33%. Representative signal: Need help quickly: the current permission model is too coarse for large teams."
2026-01-19,Growth,North America,performance,dashboard_latency,3,2.216666666666667,32.513333333333335,0.6666666666666666,"We're running into an issue where the analytics dashboard becomes slow during peak hours. QBR prep and leadership reviews are delayed. We're a growth account in North America and this is not ideal for North Partners HQ. this is affecting our rollout. Thanks for flagging this. We have logged the performance issue and are checking slow dashboard, latency. We will update you after reviewing the logs and the account setup. Following up because QBR prep and leadership reviews are delayed. We also noticed related keywords: slow dashboard, latency, analytics. Please share ETA if possible. We've escalated this internally because the analytics dashboard becomes slow during peak hours and the account impact is above normal.","Growth accounts in North America raised repeated dashboard_latency issues under performance. Volume reached 3 tickets this week with avg CSAT 2.22, avg resolution 32.5h, and escalation rate 67%. Representative signal: We're running into an issue where the analytics dashboard becomes slow during peak hours."
2026-01-19,SMB,EMEA,access,password_reset,3,3.436666666666666,8.303333333333333,0.0,"Hi team, password reset emails are looping or arriving late. users cannot get back into the product quickly. We're a smb account in EMEA and this is not ideal for Blue Stack Solutions. pls advise. Thanks for flagging this. We have logged the access issue and are checking password reset, email. We will update you after reviewing the logs and the account setup. Following up because users cannot get back into the product quickly. We also noticed related keywords: password reset, email, late. Please share ETA if possible.","SMB accounts in EMEA raised repeated password_reset issues under access. Volume reached 3 tickets this week with avg CSAT 3.44, avg resolution 8.3h, and escalation rate 0%. Representative signal: Hi team, password reset emails are looping or arriving late."
2026-01-19,SMB,EMEA,billing,seat_true_up,3,3.3766666666666665,9.959999999999999,0.3333333333333333,"Need help quickly: the seat true-up charge feels higher than our admin dashboard shows. our controller asked for a manual explanation before renewal. We're a smb account in EMEA and this is not ideal for Blue Labs HQ. cc'ing our admin lead. Thanks for flagging this. We have logged the billing issue and are checking seat, true-up. We will update you after reviewing the logs and the account setup. Following up because our controller asked for a manual explanation before renewal. We also noticed related keywords: seat, true-up, renewal. Please share ETA if possible.","SMB accounts in EMEA raised repeated seat_true_up issues under billing. Volume reached 3 tickets this week with avg CSAT 3.38, avg resolution 10.0h, and escalation rate 33%. Representative signal: Need help quickly: the seat true-up charge feels higher than our admin dashboard shows."
2026-01-19,SMB,EMEA,billing,tax_setup,3,3.5866666666666664,8.993333333333332,0.3333333333333333,"Need help quickly: our VAT and tax settings are not being applied correctly. procurement is waiting for a corrected invoice. We're a smb account in EMEA and this is not ideal for Blue Labs HQ. pls advise. Thanks for flagging this. We have logged the billing issue and are checking VAT, tax. We will update you after reviewing the logs and the account setup. Following up because procurement is waiting for a corrected invoice. We also noticed related keywords: VAT, tax, invoice. Please share ETA if possible.","SMB accounts in EMEA raised repeated tax_setup issues under billing. Volume reached 3 tickets this week with avg CSAT 3.59, avg resolution 9.0h, and escalation rate 33%. Representative signal: Need help quickly: our VAT and tax settings are not being applied correctly."
2026-01-19,SMB,LATAM,onboarding,training_gap,3,3.69,10.743333333333334,0.3333333333333333,"Need help quickly: the team still needs onboarding help to use core workflows. adoption is slower than expected. We're a smb account in LATAM and this is not ideal for Summit Analytics Co. happening in prod only. Thanks for flagging this. We have logged the onboarding issue and are checking training, onboarding. We will update you after reviewing the logs and the account setup. Following up because adoption is slower than expected. We also noticed related keywords: training, onboarding, adoption. Please share ETA if possible.","SMB accounts in LATAM raised repeated training_gap issues under onboarding. Volume reached 3 tickets this week with avg CSAT 3.69, avg resolution 10.7h, and escalation rate 33%. Representative signal: Need help quickly: the team still needs onboarding help to use core workflows."
2026-01-19,SMB,North America,access,mfa_lockout,3,3.52,9.94,0.0,"We're running into an issue where users are getting stuck in the MFA flow. support volume spikes whenever admins reset accounts. We're a smb account in North America and this is not ideal for Harbor Works Platform. seeing this again. Thanks for flagging this. We have logged the access issue and are checking MFA, lockout. We will update you after reviewing the logs and the account setup. Following up because support volume spikes whenever admins reset accounts. We also noticed related keywords: MFA, lockout, login. Please share ETA if possible.","SMB accounts in North America raised repeated mfa_lockout issues under access. Volume reached 3 tickets this week with avg CSAT 3.52, avg resolution 9.9h, and escalation rate 0%. Representative signal: We're running into an issue where users are getting stuck in the MFA flow."
2026-01-19,SMB,North America,access,sso_role_mapping,3,3.1999999999999997,8.296666666666667,0.6666666666666666,"Need help quickly: SSO provisioning is not mapping users to the right roles. new users cannot access the workflows they need. We're a smb account in North America and this is not ideal for Orbit Systems Platform. same blocker as yesterday. Thanks for flagging this. We have logged the access issue and are checking SSO, role. We will update you after reviewing the logs and the account setup. We've escalated this internally because SSO provisioning is not mapping users to the right roles and the account impact is above normal. Following up because new users cannot access the workflows they need. We also noticed related keywords: SSO, role, Okta. Please share ETA if possible.","SMB accounts in North America raised repeated sso_role_mapping issues under access. Volume reached 3 tickets this week with avg CSAT 3.20, avg resolution 8.3h, and escalation rate 67%. Representative signal: Need help quickly: SSO provisioning is not mapping users to the right roles."
2026-01-19,SMB,North America,bug,data_sync_bug,3,2.7133333333333334,20.47,1.0,"We're running into an issue where the synced records do not match source data counts. leadership is questioning product reliability. We're a smb account in North America and this is not ideal for North Metrics Group. same blocker as yesterday. Thanks for flagging this. We have logged the bug issue and are checking sync, records. We will update you after reviewing the logs and the account setup. Following up because leadership is questioning product reliability. We also noticed related keywords: sync, records, source. Please share ETA if possible. We've escalated this internally because the synced records do not match source data counts and the account impact is above normal.","SMB accounts in North America raised repeated data_sync_bug issues under bug. Volume reached 3 tickets this week with avg CSAT 2.71, avg resolution 20.5h, and escalation rate 100%. Representative signal: We're running into an issue where the synced records do not match source data counts."
2026-01-19,SMB,North America,bug,notification_bug,3,2.64,22.843333333333334,0.6666666666666666,"Hi team, users keep receiving duplicate notifications. the support team is fielding repeated complaints. We're a smb account in North America and this is not ideal for Aster Analytics Inc. seeing this again. Thanks for flagging this. We have logged the bug issue and are checking notification, duplicate. We will update you after reviewing the logs and the account setup. Following up because the support team is fielding repeated complaints. We also noticed related keywords: notification, duplicate, alerts. Please share ETA if possible. We've escalated this internally because users keep receiving duplicate notifications and the account impact is above normal.","SMB accounts in North America raised repeated notification_bug issues under bug. Volume reached 3 tickets this week with avg CSAT 2.64, avg resolution 22.8h, and escalation rate 67%. Representative signal: Hi team, users keep receiving duplicate notifications."
2026-01-19,SMB,North America,onboarding,setup_guidance,3,3.3833333333333333,12.873333333333333,0.3333333333333333,"Hi team, the initial setup flow leaves our admins unsure what to do next. new users are waiting on configuration steps. We're a smb account in North America and this is not ideal for Crescent Logic Solutions. it worked last week. Thanks for flagging this. We have logged the onboarding issue and are checking setup, checklist. We will update you after reviewing the logs and the account setup. Following up because new users are waiting on configuration steps. We also noticed related keywords: setup, checklist, guide. Please share ETA if possible. We've escalated this internally because the initial setup flow leaves our admins unsure what to do next and the account impact is above normal.","SMB accounts in North America raised repeated setup_guidance issues under onboarding. Volume reached 3 tickets this week with avg CSAT 3.38, avg resolution 12.9h, and escalation rate 33%. Representative signal: Hi team, the initial setup flow leaves our admins unsure what to do next."
2026-01-19,SMB,North America,onboarding,training_gap,3,3.233333333333333,17.266666666666666,0.3333333333333333,"Need help quickly: the team still needs onboarding help to use core workflows. adoption is slower than expected. We're a smb account in North America and this is not ideal for Aster Systems Solutions. this is affecting our rollout. Thanks for flagging this. We have logged the onboarding issue and are checking training, onboarding. We will update you after reviewing the logs and the account setup. Following up because adoption is slower than expected. We also noticed related keywords: training, onboarding, adoption. Please share ETA if possible.","SMB accounts in North America raised repeated training_gap issues under onboarding. Volume reached 3 tickets this week with avg CSAT 3.23, avg resolution 17.3h, and escalation rate 33%. Representative signal: Need help quickly: the team still needs onboarding help to use core workflows."
2026-01-19,SMB,North America,onboarding,workspace_configuration,3,3.903333333333333,9.56,0.0,"Hi team, workspace settings are scattered and hard to complete. go-live is blocked on configuration. We're a smb account in North America and this is not ideal for Vista Analytics Co. cc'ing our admin lead. Thanks for flagging this. We have logged the onboarding issue and are checking workspace, settings. We will update you after reviewing the logs and the account setup. Following up because go-live is blocked on configuration. We also noticed related keywords: workspace, settings, configure. Please share ETA if possible.","SMB accounts in North America raised repeated workspace_configuration issues under onboarding. Volume reached 3 tickets this week with avg CSAT 3.90, avg resolution 9.6h, and escalation rate 0%. Representative signal: Hi team, workspace settings are scattered and hard to complete."
2026-01-19,SMB,North America,performance,dashboard_latency,3,2.9,22.86,0.0,"Need help quickly: the analytics dashboard becomes slow during peak hours. QBR prep and leadership reviews are delayed. We're a smb account in North America and this is not ideal for Vista Ops Platform. screen recording attached. Thanks for flagging this. We have logged the performance issue and are checking slow dashboard, latency. We will update you after reviewing the logs and the account setup. Following up because QBR prep and leadership reviews are delayed. We also noticed related keywords: slow dashboard, latency, analytics. Please share ETA if possible.","SMB accounts in North America raised repeated dashboard_latency issues under performance. Volume reached 3 tickets this week with avg CSAT 2.90, avg resolution 22.9h, and escalation rate 0%. Representative signal: Need help quickly: the analytics dashboard becomes slow during peak hours."
2026-01-12,SMB,North America,billing,invoice_confusion,8,2.9,8.64875,0.125,"Need help quickly: the invoice does not match what we expected. finance is blocking approval until the line items make sense. We're a smb account in North America and this is not ideal for Aster Analytics Inc. seeing this again. Thanks for flagging this. We have logged the billing issue and are checking invoice, charge. We will update you after reviewing the logs and the account setup. Following up because finance is blocking approval until the line items make sense. We also noticed related keywords: invoice, charge, line item. Please share ETA if possible.","SMB accounts in North America raised repeated invoice_confusion issues under billing. Volume reached 8 tickets this week with avg CSAT 2.90, avg resolution 8.6h, and escalation rate 12%. Representative signal: Need help quickly: the invoice does not match what we expected."
2026-01-12,SMB,APAC,billing,invoice_confusion,6,3.145,8.443333333333333,0.0,"Need help quickly: the invoice does not match what we expected. finance is blocking approval until the line items make sense. We're a smb account in APAC and this is not ideal for Harbor Cloud Platform. pls advise. Thanks for flagging this. We have logged the billing issue and are checking invoice, charge. We will update you after reviewing the logs and the account setup. Following up because finance is blocking approval until the line items make sense. We also noticed related keywords: invoice, charge, line item. Please share ETA if possible.","SMB accounts in APAC raised repeated invoice_confusion issues under billing. Volume reached 6 tickets this week with avg CSAT 3.15, avg resolution 8.4h, and escalation rate 0%. Representative signal: Need help quickly: the invoice does not match what we expected."
2026-01-12,SMB,North America,access,password_reset,5,3.0439999999999996,7.9399999999999995,0.6,"Need help quickly: password reset emails are looping or arriving late. users cannot get back into the product quickly. We're a smb account in North America and this is not ideal for Atlas Digital Group. happening in prod only. Thanks for flagging this. We have logged the access issue and are checking password reset, email. We will update you after reviewing the logs and the account setup. Following up because users cannot get back into the product quickly. We also noticed related keywords: password reset, email, late. Please share ETA if possible.","SMB accounts in North America raised repeated password_reset issues under access. Volume reached 5 tickets this week with avg CSAT 3.04, avg resolution 7.9h, and escalation rate 60%. Representative signal: Need help quickly: password reset emails are looping or arriving late."
2026-01-12,SMB,EMEA,billing,invoice_confusion,4,3.355,8.1225,0.25,"Need help quickly: we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in EMEA and this is not ideal for Signal Systems Group. seeing this again. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible. We've escalated this internally because we appear to have been charged twice this month and the account impact is above normal.","SMB accounts in EMEA raised repeated invoice_confusion issues under billing. Volume reached 4 tickets this week with avg CSAT 3.35, avg resolution 8.1h, and escalation rate 25%. Representative signal: Need help quickly: we appear to have been charged twice this month."
2026-01-12,Growth,EMEA,performance,dashboard_latency,3,2.58,27.64,0.3333333333333333,"We're running into an issue where the analytics dashboard becomes slow during peak hours. QBR prep and leadership reviews are delayed. We're a growth account in EMEA and this is not ideal for Vista Works Co. cc'ing our admin lead. Thanks for flagging this. We have logged the performance issue and are checking slow dashboard, latency. We will update you after reviewing the logs and the account setup. Following up because QBR prep and leadership reviews are delayed. We also noticed related keywords: slow dashboard, latency, analytics. Please share ETA if possible.","Growth accounts in EMEA raised repeated dashboard_latency issues under performance. Volume reached 3 tickets this week with avg CSAT 2.58, avg resolution 27.6h, and escalation rate 33%. Representative signal: We're running into an issue where the analytics dashboard becomes slow during peak hours."
2026-01-12,SMB,EMEA,access,sso_role_mapping,3,3.2133333333333334,9.813333333333334,0.0,"We're running into an issue where SSO provisioning is not mapping users to the right roles. new users cannot access the workflows they need. We're a smb account in EMEA and this is not ideal for Nimbus Labs Platform. same blocker as yesterday. Thanks for flagging this. We have logged the access issue and are checking SSO, role. We will update you after reviewing the logs and the account setup. Following up because new users cannot access the workflows they need. We also noticed related keywords: SSO, role, Okta. Please share ETA if possible.","SMB accounts in EMEA raised repeated sso_role_mapping issues under access. Volume reached 3 tickets this week with avg CSAT 3.21, avg resolution 9.8h, and escalation rate 0%. Representative signal: We're running into an issue where SSO provisioning is not mapping users to the right roles."
2026-01-12,SMB,EMEA,billing,tax_setup,3,3.61,9.633333333333333,0.0,"Need help quickly: our VAT and tax settings are not being applied correctly. procurement is waiting for a corrected invoice. We're a smb account in EMEA and this is not ideal for North Insights Group. seeing this again. Thanks for flagging this. We have logged the billing issue and are checking VAT, tax. We will update you after reviewing the logs and the account setup. Following up because procurement is waiting for a corrected invoice. We also noticed related keywords: VAT, tax, invoice. Please share ETA if possible.","SMB accounts in EMEA raised repeated tax_setup issues under billing. Volume reached 3 tickets this week with avg CSAT 3.61, avg resolution 9.6h, and escalation rate 0%. Representative signal: Need help quickly: our VAT and tax settings are not being applied correctly."
2026-01-12,SMB,North America,billing,seat_true_up,3,3.5366666666666666,10.136666666666667,0.0,"We're running into an issue where the seat true-up charge feels higher than our admin dashboard shows. our controller asked for a manual explanation before renewal. We're a smb account in North America and this is not ideal for Orbit Works Group. screen recording attached. Thanks for flagging this. We have logged the billing issue and are checking seat, true-up. We will update you after reviewing the logs and the account setup. Following up because our controller asked for a manual explanation before renewal. We also noticed related keywords: seat, true-up, renewal. Please share ETA if possible.","SMB accounts in North America raised repeated seat_true_up issues under billing. Volume reached 3 tickets this week with avg CSAT 3.54, avg resolution 10.1h, and escalation rate 0%. Representative signal: We're running into an issue where the seat true-up charge feels higher than our admin dashboard shows."
2026-01-12,SMB,North America,billing,tax_setup,3,3.5866666666666664,7.583333333333333,0.0,"Need help quickly: our VAT and tax settings are not being applied correctly. procurement is waiting for a corrected invoice. We're a smb account in North America and this is not ideal for Atlas Labs Solutions. happening in prod only. Thanks for flagging this. We have logged the billing issue and are checking VAT, tax. We will update you after reviewing the logs and the account setup. Following up because procurement is waiting for a corrected invoice. We also noticed related keywords: VAT, tax, invoice. Please share ETA if possible.","SMB accounts in North America raised repeated tax_setup issues under billing. Volume reached 3 tickets this week with avg CSAT 3.59, avg resolution 7.6h, and escalation rate 0%. Representative signal: Need help quickly: our VAT and tax settings are not being applied correctly."
2026-01-05,SMB,North America,billing,invoice_confusion,7,3.34,9.404285714285715,0.0,"Hi team, we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in North America and this is not ideal for Beacon Analytics Co. it worked last week. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in North America raised repeated invoice_confusion issues under billing. Volume reached 7 tickets this week with avg CSAT 3.34, avg resolution 9.4h, and escalation rate 0%. Representative signal: Hi team, we appear to have been charged twice this month."
2026-01-05,SMB,North America,billing,tax_setup,7,3.3528571428571428,8.102857142857143,0.0,"Hi team, our VAT and tax settings are not being applied correctly. procurement is waiting for a corrected invoice. We're a smb account in North America and this is not ideal for Nimbus Analytics HQ. it worked last week. Thanks for flagging this. We have logged the billing issue and are checking VAT, tax. We will update you after reviewing the logs and the account setup. Following up because procurement is waiting for a corrected invoice. We also noticed related keywords: VAT, tax, invoice. Please share ETA if possible.","SMB accounts in North America raised repeated tax_setup issues under billing. Volume reached 7 tickets this week with avg CSAT 3.35, avg resolution 8.1h, and escalation rate 0%. Representative signal: Hi team, our VAT and tax settings are not being applied correctly."
2026-01-05,SMB,EMEA,billing,invoice_confusion,5,3.434,7.612,0.0,"We're running into an issue where the invoice does not match what we expected. finance is blocking approval until the line items make sense. We're a smb account in EMEA and this is not ideal for Nimbus Digital Inc. pls advise. Thanks for flagging this. We have logged the billing issue and are checking invoice, charge. We will update you after reviewing the logs and the account setup. Following up because finance is blocking approval until the line items make sense. We also noticed related keywords: invoice, charge, line item. Please share ETA if possible.","SMB accounts in EMEA raised repeated invoice_confusion issues under billing. Volume reached 5 tickets this week with avg CSAT 3.43, avg resolution 7.6h, and escalation rate 0%. Representative signal: We're running into an issue where the invoice does not match what we expected."
2026-01-05,SMB,EMEA,account_management,contract_update,4,3.5949999999999998,10.38,0.0,"We're running into an issue where contract amendments need too many manual support touches. the account team is spending time on administrative work. We're a smb account in EMEA and this is not ideal for Nimbus Digital Inc. pls advise. Thanks for flagging this. We have logged the account_management issue and are checking contract, amendment. We will update you after reviewing the logs and the account setup. Following up because the account team is spending time on administrative work. We also noticed related keywords: contract, amendment, support. Please share ETA if possible.","SMB accounts in EMEA raised repeated contract_update issues under account_management. Volume reached 4 tickets this week with avg CSAT 3.59, avg resolution 10.4h, and escalation rate 0%. Representative signal: We're running into an issue where contract amendments need too many manual support touches."
2026-01-05,SMB,North America,billing,seat_true_up,4,3.4825,6.805,0.0,"Hi team, the seat true-up charge feels higher than our admin dashboard shows. our controller asked for a manual explanation before renewal. We're a smb account in North America and this is not ideal for Atlas Logic Co. it worked last week. Thanks for flagging this. We have logged the billing issue and are checking seat, true-up. We will update you after reviewing the logs and the account setup. Following up because our controller asked for a manual explanation before renewal. We also noticed related keywords: seat, true-up, renewal. Please share ETA if possible.","SMB accounts in North America raised repeated seat_true_up issues under billing. Volume reached 4 tickets this week with avg CSAT 3.48, avg resolution 6.8h, and escalation rate 0%. Representative signal: Hi team, the seat true-up charge feels higher than our admin dashboard shows."
2026-01-05,SMB,North America,bug,filter_logic,4,2.285,29.655,1.0,"Need help quickly: saved report filters are not applying correctly. the analytics team no longer trusts the view. We're a smb account in North America and this is not ideal for Aster Analytics Group. cc'ing our admin lead. Thanks for flagging this. We have logged the bug issue and are checking filter, logic. We will update you after reviewing the logs and the account setup. We've escalated this internally because saved report filters are not applying correctly and the account impact is above normal. Following up because the analytics team no longer trusts the view. We also noticed related keywords: filter, logic, saved report. Please share ETA if possible.","SMB accounts in North America raised repeated filter_logic issues under bug. Volume reached 4 tickets this week with avg CSAT 2.29, avg resolution 29.7h, and escalation rate 100%. Representative signal: Need help quickly: saved report filters are not applying correctly."
2026-01-05,SMB,North America,feature_request,advanced_permissions,4,3.7225,22.3475,0.0,"Need help quickly: the current permission model is too coarse for large teams. admins are creating workarounds outside the platform. We're a smb account in North America and this is not ideal for Cobalt Metrics Co. it worked last week. Thanks for flagging this. We have logged the feature_request issue and are checking permissions, roles. We will update you after reviewing the logs and the account setup. Following up because admins are creating workarounds outside the platform. We also noticed related keywords: permissions, roles, admin. Please share ETA if possible.","SMB accounts in North America raised repeated advanced_permissions issues under feature_request. Volume reached 4 tickets this week with avg CSAT 3.72, avg resolution 22.3h, and escalation rate 0%. Representative signal: Need help quickly: the current permission model is too coarse for large teams."
2026-01-05,SMB,APAC,account_management,user_deactivation,3,3.563333333333333,13.4,0.0,"Need help quickly: bulk user deactivation is slower than expected. security and HR workflows are delayed. We're a smb account in APAC and this is not ideal for Harbor Systems Group. happening in prod only. Thanks for flagging this. We have logged the account_management issue and are checking deactivation, users. We will update you after reviewing the logs and the account setup. Following up because security and HR workflows are delayed. We also noticed related keywords: deactivation, users, bulk. Please share ETA if possible.","SMB accounts in APAC raised repeated user_deactivation issues under account_management. Volume reached 3 tickets this week with avg CSAT 3.56, avg resolution 13.4h, and escalation rate 0%. Representative signal: Need help quickly: bulk user deactivation is slower than expected."
2026-01-05,SMB,EMEA,billing,tax_setup,3,2.936666666666666,7.816666666666666,0.3333333333333333,"Need help quickly: our VAT and tax settings are not being applied correctly. procurement is waiting for a corrected invoice. We're a smb account in EMEA and this is not ideal for Orbit Logic Inc. this is affecting our rollout. Thanks for flagging this. We have logged the billing issue and are checking VAT, tax. We will update you after reviewing the logs and the account setup. Following up because procurement is waiting for a corrected invoice. We also noticed related keywords: VAT, tax, invoice. Please share ETA if possible.","SMB accounts in EMEA raised repeated tax_setup issues under billing. Volume reached 3 tickets this week with avg CSAT 2.94, avg resolution 7.8h, and escalation rate 33%. Representative signal: Need help quickly: our VAT and tax settings are not being applied correctly."
2026-01-05,SMB,EMEA,onboarding,import_mapping,3,3.3699999999999997,16.973333333333333,0.0,"Need help quickly: the CSV import keeps mis-mapping our fields. our implementation timeline is slipping. We're a smb account in EMEA and this is not ideal for Atlas Cloud Co. cc'ing our admin lead. Thanks for flagging this. We have logged the onboarding issue and are checking CSV, import. We will update you after reviewing the logs and the account setup. Following up because our implementation timeline is slipping. We also noticed related keywords: CSV, import, mapping. Please share ETA if possible.","SMB accounts in EMEA raised repeated import_mapping issues under onboarding. Volume reached 3 tickets this week with avg CSAT 3.37, avg resolution 17.0h, and escalation rate 0%. Representative signal: Need help quickly: the CSV import keeps mis-mapping our fields."
2026-01-05,SMB,LATAM,billing,invoice_confusion,3,2.983333333333333,6.353333333333333,0.0,"We're running into an issue where the invoice does not match what we expected. finance is blocking approval until the line items make sense. We're a smb account in LATAM and this is not ideal for North Logic HQ. pls advise. Thanks for flagging this. We have logged the billing issue and are checking invoice, charge. We will update you after reviewing the logs and the account setup. Following up because finance is blocking approval until the line items make sense. We also noticed related keywords: invoice, charge, line item. Please share ETA if possible.","SMB accounts in LATAM raised repeated invoice_confusion issues under billing. Volume reached 3 tickets this week with avg CSAT 2.98, avg resolution 6.4h, and escalation rate 0%. Representative signal: We're running into an issue where the invoice does not match what we expected."
